Timestamp,Temperature,Specific Conductivity,Conductivity,Salinity,Dissolved Oxygen,Dissolved Oxygen 2,Pressure,Depth,pH,Turbidity,Chlorophyll,Chlorophyll 2,BGA-PE,BGA-PE 2,FDOM,FDOM 2,Battery,Bat,Site
2017-03-11 20:18:00,7.94,19.05,12.84,11.27,114.4,12.61,1.57,1.1,8.63,2.56,7.9,29.6,16.4,36,4.7,17.54,6.4,NA,SERC
2017-03-11 20:24:00,7.93,19.05,12.84,11.27,114.3,12.6,1.57,1.1,8.63,2.75,8,29.9,15.9,35,4.7,17.37,6.4,NA,SERC
2017-03-11 20:30:00,7.92,19.05,12.83,11.27,114.2,12.59,1.57,1.1,8.63,3.09,7.5,28.1,15.4,34,4.7,17.38,6.4,NA,SERC
2017-03-11 20:36:00,7.92,19.04,12.83,11.27,114.2,12.59,1.57,1.1,8.63,2.78,7.8,29.1,15.9,35,4.8,17.61,6.4,NA,SERC
2017-03-11 20:42:00,7.93,19.04,12.83,11.27,114.2,12.59,1.57,1.1,8.63,2.65,7.8,29,15.8,35,4.7,17.53,6.4,NA,SERC
2017-03-11 20:48:00,7.92,19.04,12.83,11.27,114,12.58,1.58,1.1,8.63,2.55,7.4,27.5,15,32,4.7,17.39,6.4,NA,SERC
2017-03-11 20:54:00,7.93,19.04,12.83,11.27,113.9,12.56,1.58,1.1,8.63,3.19,7.7,28.5,15.4,34,4.7,17.52,6.4,NA,SERC
2017-03-11 21:00:00,7.93,19.04,12.83,11.27,113.9,12.55,1.58,1.1,8.63,3.24,8,29.7,14.7,31,4.7,17.32,6.4,NA,SERC
2017-03-11 21:06:00,7.93,19.04,12.83,11.27,113.7,12.53,1.58,1.1,8.63,3.32,7.6,28.4,15.3,33,4.7,17.4,6.4,NA,SERC
2017-03-11 21:12:00,7.92,19.04,12.83,11.27,113.5,12.51,1.58,1.1,8.63,3.5,7.4,27.4,14.8,32,4.7,17.51,6.4,NA,SERC
2017-03-11 21:18:00,7.89,19.05,12.82,11.27,113.6,12.54,1.58,1.1,8.63,2.81,7.7,28.7,15.9,35,4.7,17.55,6.4,NA,SERC
2017-03-11 21:24:00,7.88,19.05,12.82,11.27,113.5,12.53,1.58,1.1,8.63,2.59,7.5,27.9,16,35,4.7,17.42,6.4,NA,SERC
2017-03-11 21:30:00,7.87,19.05,12.82,11.27,113.4,12.52,1.58,1.1,8.63,2.93,7.9,29.2,15.9,35,4.7,17.46,6.4,NA,SERC
2017-03-11 21:36:00,7.86,19.05,12.81,11.27,113.2,12.5,1.58,1.1,8.62,2.91,7.9,29.5,16,35,4.7,17.43,6.4,NA,SERC
2017-03-11 21:42:00,7.86,19.05,12.81,11.27,113.1,12.49,1.58,1.1,8.62,2.79,7.4,27.6,15.1,33,4.7,17.57,6.4,NA,SERC
2017-03-11 21:48:00,7.83,19.05,12.8,11.27,113.1,12.49,1.58,1.1,8.62,2.62,7.6,28.4,14.7,31,4.7,17.47,6.4,NA,SERC
2017-03-11 21:54:00,7.83,19.05,12.8,11.27,113.1,12.5,1.58,1.1,8.62,2.68,8.2,30.7,16.6,37,4.7,17.57,6.4,NA,SERC
2017-03-11 22:00:00,7.81,19.05,12.8,11.27,113,12.5,1.59,1.1,8.62,2.73,7.9,29.4,15.9,35,4.7,17.55,6.4,NA,SERC
2017-03-11 22:06:00,7.79,19.05,12.79,11.27,112.8,12.48,1.59,1.11,8.62,2.44,7.3,27,15.3,33,4.7,17.52,6.4,NA,SERC
2017-03-11 22:12:00,7.77,19.05,12.78,11.27,112.7,12.47,1.59,1.11,8.62,2.55,7.8,29,15.8,35,4.7,17.49,6.4,NA,SERC
2017-03-11 22:18:00,7.77,19.05,12.78,11.27,112.7,12.47,1.59,1.11,8.62,2.68,8.5,31.4,16,35,4.8,17.63,6.4,NA,SERC
2017-03-11 22:24:00,7.76,19.05,12.78,11.27,112.6,12.47,1.59,1.11,8.62,2.53,8,29.9,16.3,36,4.7,17.53,6.4,NA,SERC
2017-03-11 22:30:00,7.75,19.05,12.77,11.27,112.4,12.45,1.59,1.11,8.62,2.53,7.7,28.6,15.7,34,4.8,17.67,6.4,NA,SERC
2017-03-11 22:36:00,7.73,19.05,12.77,11.27,112.3,12.45,1.59,1.11,8.62,2.33,8.5,31.7,15.9,35,4.7,17.47,6.4,NA,SERC
2017-03-11 22:42:00,7.7,19.06,12.76,11.27,112.2,12.43,1.59,1.11,8.62,2.58,7.1,26.5,14.2,30,4.7,17.51,6.4,NA,SERC
2017-03-11 22:48:00,7.68,19.06,12.76,11.27,112.1,12.43,1.59,1.11,8.62,2.61,7.7,28.6,15.6,34,4.7,17.56,6.4,NA,SERC
2017-03-11 22:54:00,7.67,19.06,12.75,11.27,112.1,12.44,1.59,1.11,8.62,2.51,8.3,30.8,15.8,35,4.8,17.76,6.4,NA,SERC
2017-03-11 23:00:00,7.65,19.06,12.74,11.28,112.1,12.44,1.59,1.11,8.62,2.51,8.1,30.2,16.1,36,4.7,17.46,6.4,NA,SERC
2017-03-11 23:06:00,7.63,19.06,12.74,11.27,112.1,12.45,1.59,1.11,8.62,2.64,8.3,31,16.2,36,4.8,17.67,6.4,NA,SERC
2017-03-11 23:12:00,7.6,19.07,12.73,11.28,111.9,12.44,1.59,1.11,8.62,2.36,7.7,28.5,15.7,34,4.7,17.58,6.4,NA,SERC
2017-03-11 23:18:00,7.58,19.07,12.72,11.28,111.7,12.42,1.59,1.11,8.62,2.3,7.1,26.5,16.8,38,4.8,17.71,6.4,NA,SERC
2017-03-11 23:24:00,7.58,19.07,12.72,11.28,111.9,12.44,1.59,1.11,8.62,2.31,7.6,28.3,15.4,34,4.8,17.69,6.4,NA,SERC
2017-03-11 23:30:00,7.56,19.07,12.72,11.28,111.6,12.42,1.59,1.11,8.61,2.4,7.6,28.3,15.1,33,4.8,17.64,6.4,NA,SERC
2017-03-11 23:36:00,7.57,19.07,12.72,11.28,111.6,12.41,1.59,1.11,8.62,2.35,7.6,28.4,15.6,34,4.8,17.66,6.4,NA,SERC
2017-03-11 23:42:00,7.54,19.07,12.71,11.28,111.5,12.4,1.59,1.11,8.62,2.29,7.5,28.1,14.9,32,4.8,17.91,6.4,NA,SERC
2017-03-11 23:48:00,7.54,19.07,12.71,11.28,111.6,12.42,1.59,1.11,8.62,2.27,7.6,28.2,15.4,34,4.7,17.52,6.4,NA,SERC
2017-03-11 23:54:00,7.51,19.07,12.7,11.28,111.6,12.42,1.59,1.11,8.61,2.33,7.6,28.1,14.8,32,4.8,17.81,6.4,NA,SERC
2017-03-12 00:00:00,7.52,19.07,12.7,11.28,111.1,12.37,1.59,1.11,8.61,2.31,7.9,29.2,14.9,32,4.8,17.83,6.4,NA,SERC
2017-03-12 00:06:00,7.52,19.07,12.7,11.28,111.4,12.41,1.59,1.11,8.61,2.28,8.2,30.7,16.3,36,4.8,17.63,6.4,NA,SERC
2017-03-12 00:12:00,7.51,19.07,12.7,11.28,111.2,12.38,1.59,1.11,8.61,2.08,8.1,30,17.7,40,4.8,17.71,6.4,NA,SERC
2017-03-12 00:18:00,7.52,19.07,12.7,11.28,110.8,12.34,1.59,1.11,8.61,2.42,7.8,29.1,15.7,35,4.8,17.67,6.4,NA,SERC
2017-03-12 00:24:00,7.52,19.07,12.7,11.28,111,12.35,1.59,1.11,8.61,2.22,7.9,29.4,16,35,4.8,17.7,6.4,NA,SERC
2017-03-12 00:30:00,7.51,19.07,12.7,11.28,110.8,12.34,1.59,1.11,8.61,2.3,7.8,28.9,15.4,34,4.8,17.61,6.4,NA,SERC
2017-03-12 00:36:00,7.51,19.08,12.7,11.28,110.5,12.31,1.59,1.11,8.61,2.24,7.8,29.1,16.1,36,4.8,17.68,6.4,NA,SERC
2017-03-12 00:42:00,7.5,19.08,12.7,11.28,110.5,12.3,1.59,1.11,8.61,2.22,7.8,28.9,14.3,30,4.8,17.62,6.4,NA,SERC
2017-03-12 00:48:00,7.48,19.08,12.69,11.28,110.3,12.29,1.59,1.11,8.61,2.29,8,29.8,16,35,4.8,17.73,6.4,NA,SERC
2017-03-12 00:54:00,7.48,19.07,12.69,11.28,110.3,12.3,1.59,1.11,8.61,2.04,7.8,29,16.2,36,4.7,17.56,6.4,NA,SERC
2017-03-12 01:00:00,7.48,19.07,12.69,11.28,110.1,12.28,1.59,1.11,8.6,2.36,8,29.8,16.2,36,4.8,17.79,6.4,NA,SERC
2017-03-12 01:06:00,7.48,19.07,12.69,11.28,110,12.26,1.59,1.11,8.6,2,7.7,28.6,15.3,33,4.8,17.7,6.4,NA,SERC
2017-03-12 01:12:00,7.41,19.08,12.67,11.28,109.3,12.21,1.6,1.11,8.6,2.24,7.9,29.4,15.8,35,4.7,17.58,6.4,NA,SERC
2017-03-12 01:18:00,7.38,19.08,12.66,11.28,109.4,12.22,1.6,1.11,8.6,2.17,7.7,28.8,15.2,33,4.8,17.64,6.4,NA,SERC
2017-03-12 01:24:00,7.37,19.08,12.65,11.28,108.9,12.17,1.6,1.11,8.6,2.26,7.6,28.3,15.7,35,4.9,18.03,6.4,NA,SERC
2017-03-12 01:30:00,7.36,19.08,12.65,11.28,109,12.18,1.6,1.11,8.6,2.05,8.1,30,16.2,36,4.8,17.91,6.4,NA,SERC
2017-03-12 01:36:00,7.38,19.08,12.66,11.28,109.1,12.19,1.6,1.11,8.6,2.19,7.8,29,15.7,34,4.8,17.9,6.4,NA,SERC
2017-03-12 01:42:00,7.37,19.08,12.66,11.28,109,12.18,1.6,1.11,8.6,2.39,9,33.4,15.9,35,4.8,17.86,6.4,NA,SERC
2017-03-12 01:48:00,7.39,19.08,12.66,11.28,109,12.18,1.6,1.11,8.6,2.21,7.7,28.8,14.5,31,4.7,17.51,6.4,NA,SERC
2017-03-12 01:54:00,7.4,19.07,12.66,11.28,109.3,12.2,1.6,1.11,8.6,2.3,8.1,30.2,16.4,37,4.8,17.9,6.4,NA,SERC
2017-03-12 02:00:00,7.4,19.08,12.66,11.28,109.3,12.21,1.6,1.11,8.6,2.27,7.7,28.7,15.5,34,4.8,17.62,6.4,NA,SERC
2017-03-12 02:06:00,7.42,19.08,12.67,11.28,109.4,12.21,1.6,1.11,8.6,2.22,7.8,29,16.2,36,4.8,17.67,6.4,NA,SERC
2017-03-12 02:12:00,7.43,19.08,12.68,11.28,109,12.16,1.6,1.11,8.6,2.65,7.5,27.8,15,32,4.8,17.82,6.4,NA,SERC
2017-03-12 02:18:00,7.38,19.08,12.66,11.28,109.4,12.22,1.6,1.11,8.6,2.22,7.2,26.8,15.5,34,4.8,17.78,6.4,NA,SERC
2017-03-12 02:24:00,7.42,19.08,12.67,11.28,109.3,12.2,1.6,1.11,8.6,2.08,7.6,28.1,15.2,33,4.8,17.79,6.4,NA,SERC
2017-03-12 02:30:00,7.4,19.08,12.67,11.28,108.6,12.13,1.6,1.11,8.59,2.52,7,26,14.8,32,4.8,17.71,6.4,NA,SERC
2017-03-12 02:36:00,7.39,19.08,12.66,11.28,108.8,12.15,1.6,1.11,8.6,2.37,7.3,27.1,14.8,32,4.8,17.83,6.4,NA,SERC
2017-03-12 02:42:00,7.37,19.09,12.66,11.28,108.7,12.14,1.6,1.11,8.6,2.36,7.8,29.1,15.8,35,4.8,17.92,6.4,NA,SERC
2017-03-12 02:48:00,7.37,19.08,12.66,11.28,108.8,12.16,1.6,1.11,8.6,2.37,7.7,28.8,15.6,34,4.8,17.75,6.4,NA,SERC
2017-03-12 02:54:00,7.36,19.08,12.65,11.28,108.7,12.14,1.6,1.11,8.6,2.45,7.3,27.1,14.9,32,4.8,17.75,6.4,NA,SERC
2017-03-12 03:00:00,7.35,19.08,12.65,11.28,108.5,12.13,1.6,1.11,8.59,2.67,7.8,28.8,15.4,34,4.8,17.82,6.4,NA,SERC
2017-03-12 03:06:00,7.34,19.08,12.65,11.28,108.5,12.13,1.6,1.11,8.59,2.58,7.7,28.6,15.9,35,4.8,17.79,6.4,NA,SERC
2017-03-12 03:12:00,7.33,19.08,12.64,11.28,108.4,12.12,1.6,1.11,8.59,2.63,7.6,28.4,15.8,35,4.8,17.76,6.4,NA,SERC
2017-03-12 03:18:00,7.31,19.09,12.64,11.28,108.3,12.12,1.6,1.11,8.59,2.85,7.8,29.2,15.7,35,4.8,17.76,6.4,NA,SERC
2017-03-12 03:24:00,7.3,19.09,12.63,11.28,108.1,12.1,1.6,1.11,8.59,2.81,7.8,29.2,15.9,35,4.8,17.76,6.4,NA,SERC
2017-03-12 03:30:00,7.3,19.09,12.63,11.28,107.6,12.05,1.6,1.11,8.59,2.92,7,25.9,14.7,32,4.8,17.67,6.4,NA,SERC
2017-03-12 03:36:00,7.27,19.09,12.62,11.28,107.8,12.07,1.6,1.11,8.59,2.76,7.4,27.5,15.8,35,4.8,17.79,6.4,NA,SERC
2017-03-12 03:42:00,7.26,19.09,12.62,11.28,107.7,12.07,1.6,1.11,8.59,2.97,7.7,28.6,15.6,34,4.8,17.84,6.4,NA,SERC
2017-03-12 03:48:00,7.25,19.09,12.62,11.28,107.6,12.06,1.6,1.11,8.59,2.94,7.1,26.4,16,35,4.8,17.68,6.4,NA,SERC
2017-03-12 03:54:00,7.25,19.09,12.61,11.28,107.7,12.07,1.6,1.12,8.59,2.46,7.2,26.6,14.9,32,4.7,17.44,6.4,NA,SERC
2017-03-12 04:00:00,7.23,19.09,12.61,11.28,107.7,12.07,1.6,1.12,8.59,2.66,8,29.7,16.5,37,4.8,17.75,6.4,NA,SERC
2017-03-12 04:06:00,7.22,19.09,12.61,11.28,107.7,12.07,1.6,1.12,8.59,2.42,8.3,30.9,16.3,36,4.8,17.64,6.4,NA,SERC
2017-03-12 04:12:00,7.22,19.09,12.61,11.28,107.6,12.07,1.6,1.12,8.59,2.36,7.9,29.4,16,35,4.8,17.83,6.4,NA,SERC
2017-03-12 04:18:00,7.22,19.09,12.61,11.28,107.6,12.06,1.6,1.12,8.59,2.72,7.5,27.9,14.7,31,4.8,17.75,6.4,NA,SERC
2017-03-12 04:24:00,7.21,19.09,12.6,11.28,107.5,12.06,1.6,1.12,8.59,2.31,7.5,27.9,15.6,34,4.9,18,6.4,NA,SERC
2017-03-12 04:30:00,7.18,19.09,12.6,11.28,107.4,12.06,1.6,1.12,8.59,2.54,7.2,26.9,14.7,32,4.8,17.72,6.4,NA,SERC
2017-03-12 04:36:00,7.18,19.09,12.59,11.28,107.4,12.05,1.6,1.12,8.59,3.02,7.3,27.2,14.2,30,4.8,17.95,6.4,NA,SERC
2017-03-12 04:42:00,7.18,19.09,12.59,11.28,107.5,12.07,1.6,1.12,8.59,2.67,7.6,28.3,15.6,34,4.8,17.71,6.4,NA,SERC
2017-03-12 04:48:00,7.17,19.09,12.59,11.28,107.4,12.06,1.61,1.12,8.59,2.44,8.1,30.2,17.3,39,4.7,17.48,6.4,NA,SERC
2017-03-12 04:54:00,7.14,19.09,12.58,11.28,107.3,12.06,1.61,1.12,8.59,2.71,7.8,28.9,15.5,34,4.8,17.81,6.4,NA,SERC
2017-03-12 05:00:00,7.13,19.09,12.58,11.28,107.3,12.06,1.6,1.12,8.59,2.25,7.6,28.1,15.3,33,4.8,17.69,6.4,NA,SERC
2017-03-12 05:06:00,7.13,19.09,12.58,11.28,107.1,12.03,1.6,1.12,8.59,2.38,7.9,29.2,15.5,34,4.8,17.76,6.4,NA,SERC
2017-03-12 05:12:00,7.13,19.1,12.58,11.28,107.1,12.04,1.6,1.12,8.59,2.06,7.3,27.2,14.5,31,4.8,17.75,6.4,NA,SERC
2017-03-12 05:18:00,7.14,19.09,12.58,11.28,107,12.03,1.6,1.12,8.59,2.19,7.5,27.8,15.8,35,4.8,17.77,6.4,NA,SERC
2017-03-12 05:24:00,7.14,19.09,12.58,11.28,106.9,12.01,1.6,1.12,8.58,2.12,8,29.6,14.3,30,4.8,17.84,6.4,NA,SERC
2017-03-12 05:30:00,7.13,19.1,12.58,11.28,106.8,12.01,1.6,1.12,8.58,2.33,6.7,25,14.3,30,4.8,17.75,6.4,NA,SERC
2017-03-12 05:36:00,7.12,19.1,12.58,11.28,106.8,12,1.6,1.12,8.58,2.42,7,26.1,15,32,4.8,17.95,6.4,NA,SERC
2017-03-12 05:42:00,7.12,19.1,12.57,11.28,106.6,11.99,1.6,1.12,8.58,3.07,7.5,27.9,15.7,34,4.8,17.78,6.4,NA,SERC
2017-03-12 05:48:00,7.1,19.1,12.57,11.28,106.6,11.99,1.6,1.12,8.58,2.88,7.4,27.6,14.6,31,4.8,17.88,6.4,NA,SERC
2017-03-12 05:54:00,7.09,19.1,12.56,11.28,106.6,11.99,1.6,1.12,8.58,2.38,7.8,29,16,35,4.9,18,6.4,NA,SERC
2017-03-12 06:00:00,7.07,19.1,12.56,11.28,106.5,11.99,1.6,1.12,8.58,2.63,7,25.9,14.6,31,4.8,17.79,6.4,NA,SERC
2017-03-12 06:06:00,7.06,19.1,12.55,11.28,106.4,11.98,1.61,1.12,8.58,1.93,7.4,27.7,15.1,33,4.8,17.94,6.4,NA,SERC
2017-03-12 06:12:00,7.06,19.1,12.55,11.28,106.4,11.98,1.61,1.12,8.58,2.18,7.9,29.2,15.6,34,4.7,17.56,6.4,NA,SERC
2017-03-12 06:18:00,7.05,19.1,12.55,11.28,106.3,11.97,1.61,1.12,8.58,2.9,7.1,26.5,15,32,4.8,17.95,6.4,NA,SERC
2017-03-12 06:24:00,7.05,19.1,12.55,11.28,106.1,11.95,1.61,1.12,8.58,2.04,7.2,26.9,14.8,32,4.8,17.89,6.4,NA,SERC
2017-03-12 06:30:00,7.03,19.1,12.55,11.28,106.1,11.95,1.61,1.12,8.58,2.14,7.9,29.5,17,38,4.9,18.03,6.4,NA,SERC
2017-03-12 06:36:00,7.03,19.1,12.54,11.28,106,11.94,1.61,1.12,8.58,2.89,7.7,28.5,14.6,31,4.8,17.91,6.4,NA,SERC
2017-03-12 06:42:00,7.02,19.1,12.54,11.28,105.9,11.94,1.61,1.12,8.58,2.08,7.6,28.1,15.4,34,4.8,17.69,6.4,NA,SERC
2017-03-12 06:48:00,7.01,19.1,12.54,11.28,105.8,11.93,1.61,1.12,8.58,1.84,8,29.8,16.1,36,4.8,17.73,6.4,NA,SERC
2017-03-12 06:54:00,7,19.1,12.54,11.28,105.8,11.93,1.61,1.12,8.58,1.84,7.7,28.5,15.3,33,4.8,17.76,6.4,NA,SERC
2017-03-12 07:00:00,6.99,19.1,12.53,11.28,105.7,11.92,1.61,1.12,8.58,2.28,8.1,30.1,15.5,34,4.8,17.58,6.4,NA,SERC
2017-03-12 07:06:00,6.98,19.1,12.53,11.28,105.7,11.92,1.61,1.12,8.58,2.09,7.7,28.7,14.9,32,4.9,18.07,6.4,NA,SERC
2017-03-12 07:12:00,6.97,19.1,12.52,11.28,105.6,11.92,1.61,1.13,8.58,1.96,8.4,31.1,15.8,35,4.8,17.75,6.4,NA,SERC
2017-03-12 07:18:00,6.96,19.1,12.52,11.28,105.6,11.92,1.62,1.13,8.57,2.09,8.6,31.8,16.3,36,4.9,17.99,6.4,NA,SERC
2017-03-12 07:24:00,6.93,19.11,12.51,11.28,105.5,11.91,1.62,1.13,8.57,1.76,7.9,29.3,16.5,37,4.8,17.95,6.4,NA,SERC
2017-03-12 07:30:00,6.94,19.1,12.51,11.28,105.4,11.9,1.62,1.13,8.57,2.91,7.1,26.6,14.6,31,4.8,17.87,6.4,NA,SERC
2017-03-12 07:36:00,6.93,19.1,12.51,11.28,105.3,11.89,1.62,1.13,8.57,1.88,7.9,29.5,17.2,39,4.8,17.77,6.4,NA,SERC
2017-03-12 07:42:00,6.93,19.11,12.51,11.28,105.3,11.9,1.62,1.13,8.57,2.19,7.1,26.5,13.4,28,4.9,18.03,6.4,NA,SERC
2017-03-12 07:48:00,6.92,19.11,12.51,11.28,105.2,11.88,1.62,1.13,8.57,2.32,7.4,27.6,14.1,30,4.8,17.69,6.4,NA,SERC
2017-03-12 07:54:00,6.92,19.11,12.51,11.28,105.1,11.87,1.62,1.13,8.57,2.21,8.3,30.9,14.5,31,4.7,17.47,6.4,NA,SERC
2017-03-12 08:00:00,6.9,19.11,12.5,11.28,105.1,11.87,1.63,1.13,8.57,2.01,7.9,29.5,15.7,35,4.8,17.65,6.4,NA,SERC
2017-03-12 08:06:00,6.89,19.11,12.5,11.28,105,11.87,1.63,1.13,8.57,2.06,7.4,27.4,14.1,30,4.8,17.68,6.4,NA,SERC
2017-03-12 08:12:00,6.87,19.11,12.49,11.29,105.2,11.9,1.63,1.13,8.57,1.94,7.6,28.2,13.5,28,4.7,17.33,6.4,NA,SERC
2017-03-12 08:18:00,6.88,19.11,12.5,11.28,105.1,11.88,1.63,1.13,8.57,1.91,6.6,24.6,10.8,20,4.8,17.97,6.4,NA,SERC
2017-03-12 08:24:00,6.87,19.11,12.49,11.29,105.3,11.91,1.63,1.13,8.57,1.77,7.8,29.1,12.3,24,4.8,17.88,6.4,NA,SERC
2017-03-12 08:30:00,6.87,19.11,12.49,11.29,105.5,11.93,1.63,1.13,8.58,1.86,8.5,31.6,16.9,38,4.8,17.92,6.4,NA,SERC
2017-03-12 08:36:00,6.86,19.11,12.49,11.28,105.7,11.96,1.63,1.13,8.58,2.08,7.2,26.7,13,26,4.7,17.43,6.4,NA,SERC
2017-03-12 08:42:00,6.86,19.11,12.49,11.29,106,11.99,1.63,1.13,8.58,1.85,8.3,30.7,13.8,29,4.8,17.8,6.4,NA,SERC
2017-03-12 08:48:00,6.86,19.11,12.49,11.29,106.4,12.04,1.63,1.13,8.58,1.88,6.6,24.6,13.2,27,4.7,17.37,6.4,NA,SERC
2017-03-12 08:54:00,6.85,19.11,12.49,11.29,106.6,12.06,1.63,1.13,8.59,2.45,6.2,23.2,13,27,4.7,17.57,6.4,NA,SERC
2017-03-12 09:00:00,6.87,19.11,12.49,11.28,106.8,12.08,1.63,1.13,8.59,3.69,7.2,26.7,16.3,36,4.7,17.42,6.4,NA,SERC
2017-03-12 09:06:00,6.87,19.11,12.49,11.28,106.9,12.09,1.63,1.13,8.59,3.54,7.1,26.6,13.6,28,4.8,17.89,6.4,NA,SERC
2017-03-12 09:12:00,6.87,19.11,12.49,11.29,107.1,12.11,1.63,1.13,8.59,2.84,6.6,24.4,13,26,4.7,17.48,6.4,NA,SERC
2017-03-12 09:18:00,6.88,19.11,12.5,11.29,107.1,12.11,1.63,1.13,8.59,2.72,6.3,23.3,12.8,26,4.8,17.62,6.4,NA,SERC
2017-03-12 09:24:00,6.86,19.11,12.49,11.28,107.5,12.16,1.63,1.13,8.59,2.98,6.5,24.3,12.9,26,4.8,17.72,6.4,NA,SERC
2017-03-12 09:30:00,6.87,19.11,12.49,11.29,107.7,12.18,1.63,1.13,8.6,2.68,6.1,22.8,13.8,29,4.7,17.58,6.4,NA,SERC
2017-03-12 09:36:00,6.85,19.12,12.49,11.29,107.8,12.2,1.63,1.13,8.6,3.48,6.5,24.3,13,26,4.7,17.46,6.4,NA,SERC
2017-03-12 09:42:00,6.83,19.12,12.48,11.29,108,12.22,1.63,1.13,8.6,2.87,6.5,24.1,12.8,26,4.8,17.74,6.4,NA,SERC
2017-03-12 09:48:00,6.83,19.12,12.49,11.29,108.1,12.24,1.63,1.13,8.6,2.72,6.4,23.9,12.7,25,4.7,17.58,6.4,NA,SERC
2017-03-12 09:54:00,6.85,19.11,12.49,11.29,108.3,12.26,1.62,1.13,8.6,2.68,6.5,24.2,12.8,26,4.7,17.58,6.4,NA,SERC
2017-03-12 10:00:00,6.86,19.12,12.49,11.29,108.4,12.26,1.62,1.13,8.6,2.65,6.3,23.2,12.6,25,4.8,17.8,6.4,NA,SERC
2017-03-12 10:06:00,6.96,19.11,12.52,11.29,108.9,12.29,1.62,1.13,8.6,2.14,5.1,18.8,11.2,21,4.7,17.4,6.4,NA,SERC
2017-03-12 10:12:00,6.91,19.12,12.51,11.29,109.1,12.32,1.62,1.13,8.61,2.22,6,22.1,11.8,23,4.7,17.5,6.4,NA,SERC
2017-03-12 10:18:00,6.93,19.11,12.52,11.29,109.2,12.33,1.62,1.13,8.61,2.08,5.8,21.6,11.5,22,4.7,17.43,6.4,NA,SERC
2017-03-12 10:24:00,6.95,19.11,12.52,11.29,109.3,12.34,1.62,1.13,8.61,2.19,5.6,21,11.8,23,4.7,17.58,6.4,NA,SERC
2017-03-12 10:30:00,7.01,19.1,12.54,11.28,109.6,12.35,1.62,1.13,8.61,2.05,5.1,18.9,10.1,18,4.7,17.5,6.4,NA,SERC
2017-03-12 10:36:00,7.03,19.1,12.55,11.29,110,12.4,1.62,1.13,8.61,2.17,4.3,15.9,9.1,15,4.7,17.39,6.4,NA,SERC
2017-03-12 10:42:00,7.04,19.11,12.55,11.29,110,12.4,1.62,1.13,8.61,1.91,5.3,19.8,11,20,4.7,17.43,6.4,NA,SERC
2017-03-12 10:48:00,7.05,19.11,12.56,11.29,110.3,12.42,1.62,1.13,8.62,2.22,5.3,19.8,11.4,22,4.7,17.3,6.4,NA,SERC
2017-03-12 10:54:00,7.07,19.1,12.56,11.29,110.7,12.46,1.62,1.13,8.62,2,3.9,14.4,8.2,12,4.7,17.38,6.4,NA,SERC
2017-03-12 11:00:00,7.11,19.1,12.57,11.29,111.1,12.5,1.62,1.13,8.62,2.09,4,14.9,8.3,12,4.7,17.42,6.4,NA,SERC
2017-03-12 11:06:00,7.13,19.1,12.58,11.29,111.3,12.51,1.62,1.13,8.62,1.89,3.9,14.5,8.4,13,4.7,17.36,6.4,NA,SERC
2017-03-12 11:12:00,7.15,19.1,12.59,11.29,111.4,12.51,1.62,1.13,8.62,1.97,4.6,16.9,9.2,15,4.7,17.39,6.4,NA,SERC
2017-03-12 11:18:00,7.21,19.09,12.61,11.28,111.7,12.52,1.62,1.13,8.62,1.88,3.8,14,8.1,12,4.6,17.18,6.4,NA,SERC
2017-03-12 11:24:00,7.2,19.09,12.6,11.28,112,12.57,1.61,1.12,8.63,2.17,4,15,8.7,14,4.7,17.29,6.4,NA,SERC
2017-03-12 11:30:00,7.24,19.1,12.62,11.29,112.1,12.56,1.61,1.12,8.63,1.88,3.6,13.3,7.6,10,4.7,17.35,6.4,NA,SERC
2017-03-12 11:36:00,7.23,19.1,12.61,11.29,112.3,12.59,1.61,1.12,8.63,1.96,4.6,16.9,9.5,16,4.7,17.27,6.4,NA,SERC
2017-03-12 11:42:00,7.25,19.1,12.62,11.29,112.9,12.64,1.61,1.12,8.63,1.9,3.9,14.5,8,12,4.7,17.27,6.4,NA,SERC
2017-03-12 11:48:00,7.29,19.09,12.63,11.29,113.2,12.68,1.61,1.12,8.64,2.05,4,14.9,8.2,12,4.7,17.23,6.4,NA,SERC
2017-03-12 11:54:00,7.32,19.09,12.65,11.29,113.4,12.69,1.61,1.12,8.64,2.1,3.6,13.2,7.3,10,4.7,17.33,6.4,NA,SERC
2017-03-12 12:00:00,7.36,19.09,12.66,11.28,113.6,12.69,1.6,1.12,8.63,2.21,3.6,13.2,7.5,10,4.7,17.28,6.4,NA,SERC
2017-03-12 12:06:00,7.36,19.09,12.66,11.28,113.4,12.68,1.6,1.12,8.64,2.04,3.3,12,6.8,8,4.7,17.21,6.4,NA,SERC
2017-03-12 12:12:00,7.33,19.09,12.65,11.29,113.3,12.67,1.6,1.12,8.63,1.91,3.1,11.5,6.8,8,4.7,17.36,6.4,NA,SERC
2017-03-12 12:18:00,7.36,19.09,12.66,11.28,113.4,12.67,1.6,1.12,8.63,1.92,3.1,11.6,6.9,8,4.7,17.24,6.4,NA,SERC
2017-03-12 12:24:00,7.32,19.09,12.64,11.28,113.5,12.7,1.6,1.12,8.64,2.1,4.3,16.1,9.1,15,4.7,17.43,6.4,NA,SERC
2017-03-12 12:30:00,7.33,19.08,12.64,11.28,113.8,12.72,1.6,1.12,8.64,2.06,3.9,14.6,8.1,12,4.7,17.35,6.4,NA,SERC
